/media/ce/ce_sata/Data/Plaka/plates/03JL9299-20190615-182904.jpg,585,288,100,27,0
/media/ce/ce_sata/Data/Plaka/plates/03KNV50-20190615-172346.jpg,494,298,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/03KO166-20191101-200446.jpg,342,283,102,25,0
/media/ce/ce_sata/Data/Plaka/plates/03L0076-20191101-145727.jpg,630,270,91,22,0
/media/ce/ce_sata/Data/Plaka/plates/03LOO76-20191101-145727.jpg,645,278,96,23,0
/media/ce/ce_sata/Data/Plaka/plates/03LP5074-20190615-192730.jpg,257,302,93,33,0
/media/ce/ce_sata/Data/Plaka/plates/03LU225-20190615-073330.jpg,841,262,70,19,0
/media/ce/ce_sata/Data/Plaka/plates/03LU225-20190615-113214.jpg,860,267,71,21,0
/media/ce/ce_sata/Data/Plaka/plates/03PL7370-20190615-194230.jpg,463,296,90,24,0
/media/ce/ce_sata/Data/Plaka/plates/03RU9097-20190615-145315.jpg,838,255,76,23,0
/media/ce/ce_sata/Data/Plaka/plates/03TGI52-20190615-172129.jpg,371,283,94,22,0
/media/ce/ce_sata/Data/Plaka/plates/03TKF69-20190615-122858.jpg,519,294,97,24,0
/media/ce/ce_sata/Data/Plaka/plates/03UC179-20190615-093418.jpg,435,297,95,24,0
/media/ce/ce_sata/Data/Plaka/plates/03UC179-20190615-093542.jpg,435,298,96,24,0
/media/ce/ce_sata/Data/Plaka/plates/03UU8723-20190615-152227.jpg,351,300,103,31,0
/media/ce/ce_sata/Data/Plaka/plates/03VN271-20190615-110048.jpg,845,267,93,25,0
/media/ce/ce_sata/Data/Plaka/plates/03YL4461-20190615-180220.jpg,344,292,95,29,0
/media/ce/ce_sata/Data/Plaka/plates/04AAB944-20191101-122445.jpg,483,286,84,22,0
/media/ce/ce_sata/Data/Plaka/plates/04AHG716-20191101-151019.jpg,308,274,93,24,0
/media/ce/ce_sata/Data/Plaka/plates/04AHG716-20191101-151119.jpg,307,273,93,24,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152519.jpg,505,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152542.jpg,505,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152556.jpg,505,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152622.jpg,505,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152650.jpg,505,244,85,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152652.jpg,505,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152713.jpg,505,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152757.jpg,506,245,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04AR9373-20191101-152804.jpg,505,245,85,21,0
/media/ce/ce_sata/Data/Plaka/plates/04B6393-20190615-092201.jpg,529,325,102,26,0
/media/ce/ce_sata/Data/Plaka/plates/04BBV25-20190615-075125.jpg,767,295,93,25,0
/media/ce/ce_sata/Data/Plaka/plates/04BBV25-20190615-125412.jpg,618,314,104,28,0
/media/ce/ce_sata/Data/Plaka/plates/04BBV25-20191101-145117.jpg,817,285,99,25,0
/media/ce/ce_sata/Data/Plaka/plates/04BEB32-20190615-140809.jpg,436,291,91,24,0
/media/ce/ce_sata/Data/Plaka/plates/04BGM396-20191101-115316.jpg,626,271,86,25,0
/media/ce/ce_sata/Data/Plaka/plates/04BHE845-20190615-202329.jpg,340,308,91,21,0
/media/ce/ce_sata/Data/Plaka/plates/04BHE845-20190615-202332.jpg,340,308,91,21,0
/media/ce/ce_sata/Data/Plaka/plates/04BHE845-20190615-202352.jpg,340,308,91,21,0
/media/ce/ce_sata/Data/Plaka/plates/04BHE846-20190615-202344.jpg,340,308,91,21,0
/media/ce/ce_sata/Data/Plaka/plates/04BJ660-20190615-160529.jpg,724,337,115,28,0
/media/ce/ce_sata/Data/Plaka/plates/04BK677-20191101-115459.jpg,601,294,111,29,0
/media/ce/ce_sata/Data/Plaka/plates/04BRF048-20190615-202642.jpg,576,287,91,26,0
/media/ce/ce_sata/Data/Plaka/plates/04BSB119-20190615-201052.jpg,766,350,125,30,0
/media/ce/ce_sata/Data/Plaka/plates/04BSE464-20190615-153710.jpg,431,323,97,23,0
/media/ce/ce_sata/Data/Plaka/plates/04BSE464-20191101-081600.jpg,1016,508,191,45,0
/media/ce/ce_sata/Data/Plaka/plates/04BSE464-20191101-175249.jpg,819,438,160,39,0
/media/ce/ce_sata/Data/Plaka/plates/04BVG393-20190615-092202.jpg,661,353,120,30,0
/media/ce/ce_sata/Data/Plaka/plates/04BVG393-20190615-153603.jpg,391,307,98,24,0
/media/ce/ce_sata/Data/Plaka/plates/04BVG393-20190615-153607.jpg,656,352,130,32,0
/media/ce/ce_sata/Data/Plaka/plates/04BYJ52-20190615-144228.jpg,555,294,92,24,0
/media/ce/ce_sata/Data/Plaka/plates/04CAU728-20190615-142917.jpg,372,304,97,23,0
/media/ce/ce_sata/Data/Plaka/plates/04CAU728-20190615-142936.jpg,373,304,96,23,0
/media/ce/ce_sata/Data/Plaka/plates/04CCU135-20191101-085610.jpg,653,284,86,24,0
/media/ce/ce_sata/Data/Plaka/plates/04DH2581-20191101-080055.jpg,525,306,97,23,0
/media/ce/ce_sata/Data/Plaka/plates/04DJ7555-20191101-175051.jpg,518,286,101,23,0
/media/ce/ce_sata/Data/Plaka/plates/04DJ7555-20191101-175105.jpg,518,286,101,23,0
/media/ce/ce_sata/Data/Plaka/plates/04DJ7556-20191101-175036.jpg,518,286,101,23,0
/media/ce/ce_sata/Data/Plaka/plates/04DJ7556-20191101-175038.jpg,518,286,101,23,0
/media/ce/ce_sata/Data/Plaka/plates/04EB1448-20191101-110747.jpg,349,282,107,26,0
/media/ce/ce_sata/Data/Plaka/plates/04EH4571-20190615-155721.jpg,622,330,107,28,0
/media/ce/ce_sata/Data/Plaka/plates/04EH7159-20191101-101322.jpg,668,319,126,32,0
/media/ce/ce_sata/Data/Plaka/plates/04EN7159-20191101-111207.jpg,670,326,133,33,0
/media/ce/ce_sata/Data/Plaka/plates/04EY0161-20190615-130003.jpg,619,327,103,25,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120110.jpg,459,296,97,26,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120115.jpg,458,298,98,26,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120121.jpg,460,298,97,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120123.jpg,459,298,97,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120126.jpg,459,298,97,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120131.jpg,459,298,97,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120136.jpg,459,298,97,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120140.jpg,459,298,97,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120143.jpg,458,298,98,28,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120146.jpg,458,297,98,28,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120149.jpg,459,297,98,28,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120154.jpg,459,298,97,28,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120156.jpg,460,297,97,28,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120158.jpg,460,297,97,28,0
/media/ce/ce_sata/Data/Plaka/plates/04FG5575-20190615-120200.jpg,464,296,98,27,0
/media/ce/ce_sata/Data/Plaka/plates/04FJ831-20191101-173159.jpg,577,265,90,25,0
/media/ce/ce_sata/Data/Plaka/plates/04FJB314-20191101-173202.jpg,836,352,135,34,0
/media/ce/ce_sata/Data/Plaka/plates/04GJ7308-20190615-192123.jpg,287,299,92,22,0
/media/ce/ce_sata/Data/Plaka/plates/04H7517-20191101-144636.jpg,726,315,123,29,0
/media/ce/ce_sata/Data/Plaka/plates/04HE161-20191101-120147.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE161-20191101-120200.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120138.jpg,415,267,90,24,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120141.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120142.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120147.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120148.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120152.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120153.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120155.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120156.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120158.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120159.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120200.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120201.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120204.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120207.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120212.jpg,431,274,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120214.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120215.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120218.jpg,431,274,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120223.jpg,431,274,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120225.jpg,431,273,95,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120226.jpg,470,280,102,27,0
/media/ce/ce_sata/Data/Plaka/plates/04HE1613-20191101-120227.jpg,555,299,111,29,0
/media/ce/ce_sata/Data/Plaka/plates/04HLH24-20190615-141334.jpg,547,279,80,22,0
/media/ce/ce_sata/Data/Plaka/plates/04HLH24-20190615-141353.jpg,553,287,86,21,0
/media/ce/ce_sata/Data/Plaka/plates/04HT778-20191101-102537.jpg,546,264,85,22,0
/media/ce/ce_sata/Data/Plaka/plates/04HT7781-20191101-102631.jpg,546,265,85,22,0
/media/ce/ce_sata/Data/Plaka/plates/04HT7781-20191101-102703.jpg,546,263,84,22,0
/media/ce/ce_sata/Data/Plaka/plates/04HT7895-20191101-172920.jpg,650,290,104,28,0
/media/ce/ce_sata/Data/Plaka/plates/04HZ0474-20190615-161906.jpg,722,300,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04HZ9155-20191101-164408.jpg,620,262,135,31,0
/media/ce/ce_sata/Data/Plaka/plates/04JL7336-20190615-200509.jpg,536,306,77,20,0
/media/ce/ce_sata/Data/Plaka/plates/04JL7336-20190615-200511.jpg,694,368,123,29,0
/media/ce/ce_sata/Data/Plaka/plates/04JL736-20190615-200510.jpg,605,337,104,25,0
/media/ce/ce_sata/Data/Plaka/plates/04JU3765-20190615-153213.jpg,703,361,132,33,0
/media/ce/ce_sata/Data/Plaka/plates/04KH9535-20191101-122343.jpg,527,267,90,23,0
/media/ce/ce_sata/Data/Plaka/plates/04KH9535-20191101-122413.jpg,624,277,97,25,0
/media/ce/ce_sata/Data/Plaka/plates/04KH9535-20191101-133149.jpg,517,278,100,26,0
/media/ce/ce_sata/Data/Plaka/plates/04KH9536-20191101-122401.jpg,530,266,90,23,0
/media/ce/ce_sata/Data/Plaka/plates/04KH9536-20191101-122403.jpg,530,266,91,23,0
/media/ce/ce_sata/Data/Plaka/plates/04KHV50-20190615-192343.jpg,485,292,89,24,0
/media/ce/ce_sata/Data/Plaka/plates/04KNV50-20190615-172415.jpg,499,298,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04L0867-20190615-111912.jpg,496,296,88,25,0
/media/ce/ce_sata/Data/Plaka/plates/04L0867-20190615-142355.jpg,886,209,70,22,0
/media/ce/ce_sata/Data/Plaka/plates/04LAK63-20191101-085917.jpg,952,347,143,35,0
/media/ce/ce_sata/Data/Plaka/plates/04LFG796-20191101-173646.jpg,543,302,112,27,0
/media/ce/ce_sata/Data/Plaka/plates/04LN0867-20190615-111913.jpg,1008,452,180,51,0
/media/ce/ce_sata/Data/Plaka/plates/04LU1352-20190615-181028.jpg,419,306,104,27,0
/media/ce/ce_sata/Data/Plaka/plates/04LU1352-20190615-181035.jpg,419,306,104,27,0
/media/ce/ce_sata/Data/Plaka/plates/04LU1352-20190615-181037.jpg,419,306,104,27,0
/media/ce/ce_sata/Data/Plaka/plates/04LU2245-20190615-182041.jpg,709,392,142,35,0
/media/ce/ce_sata/Data/Plaka/plates/04LYE352-20190615-201900.jpg,893,486,213,52,0
/media/ce/ce_sata/Data/Plaka/plates/04N7517-20191101-084414.jpg,671,317,125,29,0
/media/ce/ce_sata/Data/Plaka/plates/04P6798-20190615-175937.jpg,320,308,102,27,0
/media/ce/ce_sata/Data/Plaka/plates/04PB2553-20191101-172948.jpg,668,321,131,30,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113837.jpg,500,276,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113841.jpg,500,276,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113845.jpg,500,276,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113846.jpg,500,276,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113849.jpg,500,276,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113853.jpg,500,276,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113855.jpg,501,276,88,22,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113901.jpg,480,285,95,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113908.jpg,481,286,96,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113910.jpg,482,286,98,25,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113911.jpg,483,286,97,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113912.jpg,496,288,99,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PC9248-20191101-113915.jpg,555,301,106,26,0
/media/ce/ce_sata/Data/Plaka/plates/04PF4322-20190615-185511.jpg,686,354,106,26,0
/media/ce/ce_sata/Data/Plaka/plates/04PG798-20190615-175938.jpg,320,307,102,27,0
/media/ce/ce_sata/Data/Plaka/plates/04PG798-20190615-175947.jpg,409,313,106,28,0
/media/ce/ce_sata/Data/Plaka/plates/04PL1410-20191101-164218.jpg,559,308,99,28,0
/media/ce/ce_sata/Data/Plaka/plates/04PL732-20190615-153346.jpg,341,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153303.jpg,341,276,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153317.jpg,342,276,93,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153318.jpg,342,276,93,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153319.jpg,342,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153321.jpg,342,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153322.jpg,342,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153333.jpg,342,276,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153344.jpg,341,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153346.jpg,341,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153347.jpg,342,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153351.jpg,342,276,94,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153352.jpg,341,276,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153354.jpg,341,276,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04PL7323-20190615-153357.jpg,341,276,94,25,0
/media/ce/ce_sata/Data/Plaka/plates/04PL8519-20190615-175928.jpg,786,354,99,28,0
/media/ce/ce_sata/Data/Plaka/plates/04PL8619-20190615-175929.jpg,883,403,126,34,0
/media/ce/ce_sata/Data/Plaka/plates/04PL9530-20191101-190511.jpg,588,269,103,26,0
/media/ce/ce_sata/Data/Plaka/plates/04PR6941-20190615-163041.jpg,895,227,83,23,0
/media/ce/ce_sata/Data/Plaka/plates/04PS2553-20190615-073714.jpg,872,216,81,24,0
/media/ce/ce_sata/Data/Plaka/plates/04PY2547-20191101-174701.jpg,661,279,103,29,0
/media/ce/ce_sata/Data/Plaka/plates/04RG2152-20190615-200603.jpg,483,302,110,29,0
/media/ce/ce_sata/Data/Plaka/plates/04RG4495-20190615-133212.jpg,509,339,110,30,0
/media/ce/ce_sata/Data/Plaka/plates/04RU9097-20190615-144403.jpg,301,286,93,26,0
/media/ce/ce_sata/Data/Plaka/plates/04RU9097-20190615-144422.jpg,506,343,135,36,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-190944.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-190945.jpg,481,295,98,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-190949.jpg,481,295,98,26,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-190951.jpg,481,295,98,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-190953.jpg,481,295,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-190956.jpg,481,295,98,26,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191000.jpg,481,295,98,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191001.jpg,481,295,98,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191008.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191025.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191028.jpg,480,294,98,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191031.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191052.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191105.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04RY1955-20190615-191106.jpg,480,294,99,27,0
/media/ce/ce_sata/Data/Plaka/plates/04SB5978-20191101-135442.jpg,670,335,112,27,0
/media/ce/ce_sata/Data/Plaka/plates/04SC7451-20191101-173804.jpg,622,264,89,22,0
/media/ce/ce_sata/Data/Plaka/plates/04SG1367-20190615-195705.jpg,581,366,124,31,0
/media/ce/ce_sata/Data/Plaka/plates/04ST5093-20191101-154510.jpg,449,222,91,25,0
/media/ce/ce_sata/Data/Plaka/plates/04STZ442-20191101-161445.jpg,1153,213,75,23,0
/media/ce/ce_sata/Data/Plaka/plates/04T1772-20190615-175302.jpg,566,292,95,27,0
/media/ce/ce_sata/Data/Plaka/plates/04TCK89-20191101-102949.jpg,703,319,124,30,0
/media/ce/ce_sata/Data/Plaka/plates/04TDN91-20191101-175200.jpg,782,376,165,38,0
/media/ce/ce_sata/Data/Plaka/plates/04TFP41-20190615-201205.jpg,590,293,91,24,0
/media/ce/ce_sata/Data/Plaka/plates/04TFP41-20190615-201217.jpg,597,292,91,24,0
/media/ce/ce_sata/Data/Plaka/plates/04TFP41-20190615-201221.jpg,595,286,87,23,0
/media/ce/ce_sata/Data/Plaka/plates/04TFV45-20190615-113414.jpg,477,291,99,24,0
/media/ce/ce_sata/Data/Plaka/plates/04TJ1755-20191101-090259.jpg,689,369,155,39,0
/media/ce/ce_sata/Data/Plaka/plates/04TJ3599-20190615-201354.jpg,602,311,112,28,0
/media/ce/ce_sata/Data/Plaka/plates/04UB2779-20191101-174047.jpg,800,355,149,42,0
/media/ce/ce_sata/Data/Plaka/plates/04UH0126-20191101-134213.jpg,550,257,92,25,0
/media/ce/ce_sata/Data/Plaka/plates/04UT2759-20190615-141634.jpg,526,319,112,30,0
/media/ce/ce_sata/Data/Plaka/plates/04UU5083-20191101-165404.jpg,390,257,91,26,0
/media/ce/ce_sata/Data/Plaka/plates/04UU8723-20190615-152222.jpg,355,302,97,31,0
/media/ce/ce_sata/Data/Plaka/plates/04UU8723-20190615-152225.jpg,351,300,105,29,0
/media/ce/ce_sata/Data/Plaka/plates/04UU8723-20190615-152241.jpg,351,301,105,29,0
/media/ce/ce_sata/Data/Plaka/plates/04UU8750-20190615-192245.jpg,667,319,113,28,0
/media/ce/ce_sata/Data/Plaka/plates/04UU8750-20191101-161250.jpg,607,269,97,25,0
/media/ce/ce_sata/Data/Plaka/plates/04UUB723-20190615-152226.jpg,351,300,105,29,0
/media/ce/ce_sata/Data/Plaka/plates/04UUB723-20190615-152243.jpg,400,302,108,29,0
/media/ce/ce_sata/Data/Plaka/plates/04UZ135-20190615-143830.jpg,715,371,144,36,0
/media/ce/ce_sata/Data/Plaka/plates/04UZ536-20190615-185628.jpg,795,318,83,22,0
/media/ce/ce_sata/Data/Plaka/plates/04UZ5361-20190615-185629.jpg,874,340,93,24,0
/media/ce/ce_sata/Data/Plaka/plates/04UZ6208-20190615-134419.jpg,391,307,96,25,0
/media/ce/ce_sata/Data/Plaka/plates/04UZ9557-20190615-190027.jpg,543,310,105,30,0
/media/ce/ce_sata/Data/Plaka/plates/04VB2704-20190615-131536.jpg,653,307,97,25,0
/media/ce/ce_sata/Data/Plaka/plates/04VB2704-20191101-152941.jpg,631,306,110,26,0
/media/ce/ce_sata/Data/Plaka/plates/04XP5593-20190615-142551.jpg,513,317,85,21,0
/media/ce/ce_sata/Data/Plaka/plates/04YS149-20191101-101209.jpg,815,319,126,39,0
/media/ce/ce_sata/Data/Plaka/plates/04YT422-20190615-143332.jpg,366,308,101,27,0
/media/ce/ce_sata/Data/Plaka/plates/04Z6189-20190615-124617.jpg,544,284,84,21,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171421.jpg,475,281,83,23,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171422.jpg,475,282,84,23,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171423.jpg,476,287,88,24,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171425.jpg,476,287,88,24,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171426.jpg,476,286,88,24,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171430.jpg,476,287,87,24,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171433.jpg,476,287,87,23,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171436.jpg,476,287,87,24,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171439.jpg,479,301,97,26,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171440.jpg,479,302,96,25,0
/media/ce/ce_sata/Data/Plaka/plates/04ZS4563-20191101-171442.jpg,493,301,99,26,0
